ID,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
2022207005.5275707,2,1,0,0,0,1,0,0,0,0,0,1,0,0
2024218151.2396817,0,0,0,1,0,1,0,0,2,1,1,0,1,0
2022207005.5355191,1,0,0,1,0,1,0,0,2,2,1,0,1,0
2024466584.7856789,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2022455192.2523596,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2024466584.7931378,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022455192.2598112,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024466584.793635,0,1,0,1,1,0,1,0,0,2,0,0,1,0
2022455192.260308,0,1,2,2,1,0,1,0,0,0,0,1,1,0
2024466584.801094,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2022455192.2677596,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2024466584.808553,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2022455192.275211,0,0,1,1,2,0,0,0,0,0,0,0,0,1
2024466584.816012,0,0,1,0,0,1,0,0,1,1,0,0,1,0
2022455192.2826626,0,0,1,0,0,1,0,0,1,0,1,0,1,0
2024466584.8234708,0,0,0,0,2,0,1,0,1,0,0,0,0,1
2022455192.2901142,0,0,0,1,1,0,1,0,0,1,0,0,0,1
2024466584.83093,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2022455192.297566,0,1,1,2,1,0,0,0,0,1,0,0,0,1
2024466584.838389,0,1,1,0,0,1,0,0,0,0,1,0,1,0
2022455192.3050175,0,0,1,1,1,1,1,0,0,0,1,0,1,0
2024466584.8458478,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022455192.312469,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024466584.8533068,0,1,1,0,0,0,1,0,0,1,0,0,1,0
2022455192.3199205,0,1,2,0,0,0,1,0,1,0,1,0,1,0
2029140130.2864246,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2027124094.3894684,0,0,0,0,1,0,0,2,0,0,0,1,0,1
2029140130.2923918,0,1,1,0,1,0,1,0,0,0,1,0,0,1
2027124094.3954296,0,0,2,1,1,0,1,0,0,0,0,0,0,1
2029140130.2953753,0,0,1,1,0,0,1,0,0,0,1,1,1,0
2027124094.3984103,0,0,1,2,1,0,1,0,0,0,0,2,0,1
2029140130.3043263,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2027124094.4073522,0,1,0,0,1,0,1,0,0,0,1,0,1,1
2027124094.4153006,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2029140130.3137743,0,1,1,0,0,1,0,0,1,1,1,0,1,0
2027124094.416791,2,1,0,0,1,0,0,0,0,2,2,0,1,0
2029140130.322725,0,1,1,0,1,0,0,0,1,1,0,1,1,0
2027124094.4257329,1,1,1,0,0,1,0,1,1,1,0,1,0,1
2029140130.3316758,0,0,1,0,0,0,1,0,0,1,1,0,1,0
2027124094.4346745,0,2,1,0,0,1,0,0,0,1,2,0,1,0
2029140130.3406265,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2027124094.4436164,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2029140130.3495774,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2027124094.4525583,2,1,0,0,0,1,0,0,0,2,0,0,1,0
2029140130.3585281,0,0,0,2,1,0,1,0,0,1,1,0,1,0
2027124094.4615002,0,0,0,4,0,1,0,0,0,1,1,0,1,0
2029140130.3674788,0,0,0,1,0,1,0,0,1,1,0,1,0,0
2027124094.470442,0,0,3,0,0,1,0,0,0,0,0,1,1,0
2029239237.6946793,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2027223103.3303528,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2029239237.6981602,0,0,1,1,0,0,1,0,0,0,2,0,1,0
2027223103.33383,0,0,1,1,0,0,1,0,0,0,0,2,1,0
2029239237.7086027,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2029239237.7120836,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2027223103.351217,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2029239237.7190452,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2029239237.722526,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2027223103.358172,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2029239237.729488,0,0,1,0,1,1,1,0,0,2,0,1,1,1
2029439284.4375932,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2027422951.3184302,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2029439284.446544,0,0,0,0,0,1,0,0,1,2,1,0,1,0
2027422951.327372,0,1,0,0,0,1,0,0,1,2,2,0,1,0
2029439284.4554949,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2027422951.336314,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2029439284.4644456,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2029439284.4733963,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2027422951.3541977,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2029439284.482347,0,0,0,2,0,0,0,0,0,1,0,0,0,1
2027422951.3631396,0,0,0,2,2,0,0,0,0,0,1,0,0,1
2029439284.487817,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2027422951.3686042,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2029439284.491795,0,0,0,1,1,0,1,0,0,1,1,1,1,0
2027422951.3725781,0,1,0,0,1,0,1,0,0,1,1,2,1,0
2029439284.500746,0,0,0,0,0,1,0,0,0,1,1,1,0,0
2027422951.38152,0,0,0,1,0,1,0,0,1,1,1,0,1,0
2029439284.5091994,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2027422951.3899653,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2029439284.5101938,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2027422951.3909588,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2029439284.5191448,0,0,1,1,2,1,1,0,1,0,0,2,1,0
2027422951.3999007,0,1,1,0,3,2,1,0,0,1,0,1,1,0
2029688115.8637493,0,0,1,1,0,0,0,0,1,0,0,0,1,0
2027671535.5201192,0,1,1,0,1,0,0,0,0,1,0,0,1,0
2029688115.868722,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2027671535.5250869,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2029688115.8712084,0,0,0,1,0,0,1,0,1,1,0,0,1,0
2029688115.876181,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2027671535.5325384,2,0,0,0,1,0,0,0,0,0,0,1,0,0
2029688115.8786674,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2029688115.8861263,0,1,0,1,0,0,1,0,0,1,1,0,1,0
2027671535.542474,0,0,1,0,2,0,1,0,0,1,1,0,1,0
2029688115.8935852,0,1,0,1,0,1,0,0,0,2,0,1,0,0
2027671535.5499256,0,1,2,0,0,1,0,0,1,1,1,0,2,0
2029688115.9010444,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2027671535.557377,0,1,0,1,0,0,0,0,1,0,1,0,1,0
2029688115.9085033,0,1,0,0,0,1,0,0,1,1,0,1,0,0
2027671535.5648286,0,1,0,0,0,1,0,0,1,1,1,1,0,0
2029688115.9159622,0,0,1,0,0,1,0,0,2,1,0,1,0,0
2027671535.5722802,2,2,0,1,0,1,0,0,1,2,0,1,0,0
2029688115.9234211,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2027671535.5797317,0,1,0,0,0,1,0,2,1,0,0,0,1,1
2029688115.93088,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2027671535.5871832,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2031843171.3919523,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2033863900.5842865,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2033863900.6066635,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2033863900.6091497,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2031843171.4480875,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2033863900.6185977,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2031843171.457526,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2033863900.6295376,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2031843171.468455,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2033863900.6404774,0,0,0,0,1,0,0,0,1,0,2,0,1,0
2031843171.479384,0,0,0,0,1,0,0,0,1,0,1,1,1,0
2033863900.6514173,0,1,2,1,0,1,0,0,1,1,2,0,1,0
2034162160.6250622,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2032141135.130154,2,0,0,0,1,0,0,0,1,2,0,1,0,0
2032141135.1435668,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2032141135.1579733,0,1,1,2,1,0,1,0,0,0,0,0,1,0
2034162160.666335,0,1,2,2,1,1,0,0,0,0,0,0,1,0
2032141135.171386,1,0,2,3,1,1,0,1,1,0,0,0,1,0
2034162160.6797614,0,0,0,0,0,1,0,0,1,1,0,0,1,0
2032141135.1847987,0,0,0,0,0,0,1,0,0,2,0,0,1,0
2034162160.6822476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2032141135.1872826,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2034162160.6936848,0,0,1,1,0,1,0,0,1,1,1,1,1,0
2032141135.1987083,0,0,0,2,1,0,1,0,1,2,0,1,1,0
2034162160.707111,0,2,0,0,1,0,0,0,0,2,0,1,0,0
2032141135.2121212,0,1,1,0,0,1,0,1,0,2,0,1,0,0
2034162160.720537,0,1,2,0,0,0,1,0,1,0,0,0,1,0
2032141135.225534,0,0,2,1,0,0,1,0,1,0,0,0,0,0
2034162160.7339633,0,0,2,0,1,0,1,0,0,0,1,0,0,1
2032141135.238947,0,0,1,1,1,0,1,0,0,0,1,0,0,1
2034162160.7364495,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2034162160.7478867,0,0,0,0,0,0,0,0,2,2,0,0,1,0
2032141135.2528565,0,0,0,0,0,0,0,0,1,2,1,0,0,1
2034261613.626554,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2034261613.6295376,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2032240489.329856,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2032240489.344759,0,0,1,1,3,0,0,0,1,1,1,2,1,0
2034261613.6534064,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2032240489.3477397,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2032240489.3507204,0,0,0,0,0,1,0,0,1,1,0,0,1,0
2032240489.3537009,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2034311836.9010444,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2032290662.696473,1,0,1,0,1,0,1,0,0,1,0,0,1,0
2034311836.9085033,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2032290662.7039244,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2034311836.9169567,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2032290662.7123697,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2032290662.7203178,0,2,0,0,1,0,0,2,0,0,0,1,0,0
2034311836.9254103,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2032290662.7208147,0,1,0,0,0,0,1,1,1,0,0,0,1,0
2034311836.9333665,0,1,0,1,2,0,1,0,0,1,1,2,1,0
2034311836.94182,0,1,1,0,1,0,1,0,1,0,0,0,1,0
2034311836.9497762,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2032290662.7451565,0,0,0,1,0,0,1,1,0,0,0,0,1,0
2034311836.9537544,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2032290662.7491307,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2032290662.7540984,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2034311836.9666831,0,2,0,0,0,1,0,0,0,1,0,1,0,0
2032290662.7620468,1,2,1,0,0,1,0,1,1,1,0,1,0,0
2034311836.9741423,0,2,0,0,0,0,1,0,0,2,0,0,1,0
2032290662.7694983,0,2,1,0,0,0,1,0,0,0,2,0,1,0
2032439644.3154495,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2034460966.6877174,0,1,1,0,0,1,0,0,1,1,0,0,1,0
2032439644.3164432,1,1,3,0,0,1,0,0,1,0,1,0,1,0
2032439644.3243914,1,1,1,0,0,1,0,0,0,1,0,1,0,0
2032439644.3417785,0,0,0,0,0,0,1,0,1,1,0,0,0,1
2032439644.3497267,0,2,1,1,0,1,0,0,0,0,0,0,1,0
2032439644.3571784,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2032439644.36463,0,0,1,0,1,1,0,0,1,0,1,0,1,0
2032439644.3720815,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2032439644.3745654,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2032439644.382017,0,0,1,0,2,0,1,0,0,0,0,0,1,0
2039035506.2168076,0,0,0,0,0,1,0,0,2,0,0,0,1,0
2037009638.8484848,0,1,0,0,0,1,0,1,1,1,0,0,1,0
2039035506.2217803,0,1,1,1,0,0,1,0,0,0,0,0,1,0
2037009638.8534524,0,0,2,1,0,0,1,0,1,0,1,0,0,1
2039035506.2242665,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2037009638.8559365,0,0,0,1,0,0,0,0,0,0,1,1,0,1
2039035506.2292392,0,2,1,0,0,0,0,0,0,1,0,0,0,1
2037009638.8609042,0,2,1,1,0,0,0,1,0,1,0,0,1,0
2039035506.2317255,0,0,0,1,0,0,1,0,2,1,0,0,1,0
2037009638.863388,1,0,0,1,0,0,1,0,1,2,0,0,1,0
2039035506.2391844,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2037009638.8708396,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2034987793.0754342,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2039035506.2541025,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2037009638.8857427,0,1,0,0,1,0,0,0,1,1,0,2,0,0
2039035506.2615614,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2037009638.8931942,0,1,0,2,0,0,0,1,1,1,0,0,1,0
2037009638.915549,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2039236004.4798608,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2037209937.910581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039236004.4873197,0,1,1,0,0,1,0,0,0,0,1,1,1,0
2037209937.915549,1,1,1,1,1,1,0,1,0,0,1,1,1,0
2039236004.4947786,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2037209937.9230006,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2037209937.924491,0,0,0,0,0,0,1,0,0,1,1,0,1,0
2037209937.9309487,0,1,1,0,0,1,0,1,1,0,0,1,0,0
2039236004.5101938,0,0,0,0,0,1,1,0,0,0,1,0,1,0
2037209937.9384005,0,0,1,0,0,1,1,0,0,0,2,0,0,1
2039236004.517653,0,1,2,1,3,0,1,0,0,0,0,0,1,0
2037209937.945852,0,0,3,1,3,0,1,0,0,0,0,0,0,1
2039236004.525112,0,0,1,1,1,1,0,0,1,2,0,0,1,0
2039236004.5325708,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2037209937.960755,2,0,0,0,0,1,0,0,1,0,0,1,0,0
2039236004.5400298,0,1,0,0,0,1,0,0,1,1,1,0,1,1
2037209937.9682066,0,1,1,0,0,1,0,0,1,0,2,0,1,1
2037209937.9756582,0,0,1,0,2,1,1,0,1,1,1,0,1,1
2039434213.3276978,0,0,1,1,1,1,0,0,1,0,1,0,1,0
2037407949.8271236,1,0,0,1,1,1,0,0,2,1,0,1,0,0
2039434213.337643,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2037407949.837059,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2037407949.8469946,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2039434213.35455,0,1,1,0,0,1,0,0,1,1,0,1,0,0
2037407949.8539493,1,1,2,0,0,1,0,1,1,0,0,1,0,0
2039434213.3664844,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2037407949.865872,2,0,0,0,0,1,0,0,1,1,0,1,0,0
2039434213.375435,0,1,0,1,1,1,0,0,1,0,0,0,1,0
2037407949.8748138,0,1,1,1,1,1,0,1,1,1,0,0,1,0
2037407949.8842523,1,1,0,0,1,0,0,0,0,0,0,1,0,0
2039434213.3938339,0,0,3,1,0,0,1,0,2,0,0,0,1,0
2037407949.8931942,2,1,3,1,0,0,1,1,1,1,0,0,1,0
2039434213.4027846,0,0,2,0,0,1,0,0,0,0,0,1,0,0
2037407949.902136,2,1,2,0,0,0,0,0,0,0,0,1,0,0
2039434213.4117355,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2037407949.911078,1,1,0,0,0,1,0,1,1,0,0,1,0,0
2039582349.0905023,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2037555938.4108295,0,1,1,1,0,1,0,0,1,0,0,0,1,0
2037555938.4202683,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2037555938.4485843,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2039582349.1471906,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2037555938.4674616,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2039582349.1660864,0,0,1,0,2,1,0,0,0,0,0,0,1,0
2039582349.1755345,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2037555938.5052161,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2043958878.1720538,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2039901391.5652606,1,2,0,0,0,0,0,0,0,0,0,0,1,0
2043958878.1810045,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2039901391.5741935,0,0,1,0,0,0,0,0,0,0,1,1,0,1
2043958878.1899552,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2043958878.198906,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2043958878.2068622,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2043958878.2173047,0,1,1,0,0,1,0,0,1,1,0,1,1,0
2039901391.610422,0,0,1,1,0,1,0,0,2,0,0,0,1,0
2043958878.2262557,0,1,1,0,0,1,0,0,1,1,0,0,1,0
2043958878.2352064,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2043958878.244157,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2043958878.253108,0,0,2,0,0,1,0,0,1,1,1,1,0,1
2043958878.2620587,0,1,2,1,0,1,0,0,1,0,1,0,1,0
2044157832.920935,0,0,0,1,0,0,0,0,0,2,1,0,0,1
2042126876.306011,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2044157832.9298856,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2044157832.9388363,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2042126876.3238947,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2044157832.9477873,0,2,1,1,1,1,0,0,0,1,0,1,0,0
2044157832.956738,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2044157832.9656887,0,0,0,0,1,0,1,0,0,1,3,2,0,1
2042126876.3507204,0,0,1,0,0,0,1,0,0,0,2,3,0,1
2044157832.9746394,0,2,1,0,2,1,0,0,1,1,1,0,1,0
2044157832.9835904,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2044157832.9935355,0,0,2,1,1,0,1,0,0,0,1,0,0,1
2042126876.3785396,2,0,1,2,0,0,0,0,0,0,0,0,0,1
2044157833.0024862,0,2,1,2,0,1,0,0,0,0,1,0,1,0
2042126876.3874815,0,1,2,1,0,1,0,1,0,0,1,0,1,0
2044157833.012929,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2042126876.3979135,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2044356241.6727996,0,2,0,3,0,1,0,0,1,1,1,0,1,0
2042325087.930452,2,1,0,3,0,1,0,0,2,0,1,0,1,0
2044356241.6807559,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2042325087.9384005,2,0,0,0,1,0,0,0,0,0,0,1,0,0
2042325087.9423745,2,1,3,1,1,1,0,0,0,0,0,0,1,0
2044356241.6926901,0,1,1,0,0,1,0,0,1,2,0,0,1,0
2042325087.9503229,1,0,1,1,1,1,0,0,2,2,0,0,1,0
2044356241.6966684,0,0,1,0,1,0,0,0,2,0,0,1,0,0
2042325087.954297,0,1,1,0,0,1,0,3,2,0,0,1,0,0
2044356241.7086027,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2042325087.9662197,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2044356241.720537,0,0,0,0,1,0,0,0,3,0,0,1,0,0
2042325087.978142,1,0,0,0,0,1,0,1,3,1,0,1,0,0
2044356241.7324715,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2042325087.9900646,1,1,0,0,1,0,0,1,0,0,0,1,0,0
2044356241.7444057,0,2,1,2,0,1,0,0,0,1,0,0,1,0
2042325088.001987,0,2,1,1,0,1,0,0,0,1,0,0,1,0
2044356241.75634,0,0,1,0,0,1,0,0,2,0,0,0,1,0
2042325088.0139096,0,1,1,1,0,1,0,1,2,1,0,0,1,0
2044356241.7682745,0,1,1,0,0,0,0,0,1,1,0,1,0,0
2044356241.7802088,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2042325088.0377545,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2044555645.949279,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2042524294.0904124,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2044555645.9577324,0,0,0,0,1,1,0,0,1,0,0,2,0,0
2042524294.0988574,1,0,0,0,2,0,0,0,0,0,0,1,0,0
2044555645.9651914,0,0,0,0,1,0,0,0,2,0,0,1,0,0
2042524294.106309,1,0,0,0,0,1,0,0,2,0,0,1,0,0
2044555645.9666831,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2042524294.1077993,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2044555645.9741423,0,0,1,0,0,1,0,0,1,1,1,1,0,0
2042524294.1152508,0,1,0,1,0,1,0,0,0,2,1,0,1,0
2044555645.9816012,0,0,0,1,1,0,0,0,0,0,0,1,1,1
2044555645.9895575,0,1,1,1,1,0,0,0,0,0,0,0,1,1
2042524294.1306508,0,0,2,0,0,1,0,0,0,0,1,0,1,1
2044555645.9980109,0,1,0,0,0,2,0,0,0,0,0,1,0,0
2042524294.1390958,0,0,1,0,1,1,0,0,1,0,0,1,1,0
2044555646.0059671,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2042524294.1470442,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2044555646.0139234,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2042524294.1549926,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2044555646.0218797,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2042524294.162941,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2044555646.0367975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2044654451.5300846,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2044654451.5380409,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2042623001.5116742,2,1,0,0,0,0,0,0,1,0,0,1,0,0
2044654451.5539532,0,0,0,0,1,0,0,0,2,0,0,1,0,0
2042623001.5275707,0,0,0,0,1,0,0,2,3,0,0,1,0,0
2044654451.5619094,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2042623001.5355191,0,0,0,0,1,0,0,2,1,0,0,1,0,0
2044654451.5698657,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2042623001.5434675,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2044654451.577822,0,1,2,2,0,1,0,0,1,0,1,0,1,0
2044654451.5857782,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2042623001.559364,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2044654451.5937345,0,1,0,0,0,1,0,0,2,0,0,1,0,0
2042623001.5673125,1,2,0,0,0,1,0,0,1,1,0,1,0,0
2044654451.6016908,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2042623001.5752609,2,0,0,0,1,0,0,0,0,0,0,1,0,0
2042623001.583209,1,2,1,0,0,1,0,0,0,2,0,1,0,0
2049031726.0099454,0,1,0,1,0,0,1,0,0,1,0,0,0,1
2049031726.016907,0,1,0,1,2,0,1,0,1,1,1,1,1,0
2049031726.020388,0,1,1,1,0,1,0,0,1,0,0,1,0,0
2049031726.0273495,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2049031726.0308304,0,3,0,2,0,1,1,0,1,1,0,1,1,0
2049031726.041273,0,1,1,2,1,1,0,0,2,0,1,0,1,0
2046995927.0193741,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2049031726.0726006,0,1,1,1,1,1,0,0,1,0,1,0,1,0
2049031726.0830433,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2046995927.0506706,0,0,2,0,0,0,0,0,0,0,1,0,1,0
2049031726.0934858,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2046995927.0611029,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2049031726.1039283,0,0,1,1,0,1,0,0,1,1,0,0,1,0
2049279612.6325212,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2047243567.314456,0,0,0,0,1,0,0,0,0,2,0,0,0,1
2049279612.63998,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2047243567.3219075,1,1,0,0,0,0,1,0,0,1,1,1,1,0
2049279612.6404774,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2047243567.3224044,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2049279612.6464446,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2047243567.3283656,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2047243567.3303528,1,1,0,0,1,0,0,1,0,0,0,1,0,0
2049279612.6558926,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2047243567.3378043,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2047243567.3452559,1,1,0,0,0,0,0,0,0,1,1,0,1,0
2049279612.6708105,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2047243567.3527074,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2049279612.6782696,0,0,0,0,1,0,1,0,2,1,1,1,0,1
2047243567.360159,0,0,0,0,1,0,1,0,1,2,1,1,0,1
2047243567.3676105,0,0,0,0,1,0,1,0,1,2,1,1,1,0
2047243567.3825138,0,0,1,1,1,1,0,0,1,1,0,0,1,0
2049527648.4415715,0,0,0,0,0,1,1,0,0,0,0,1,0,1
2045459107.2039702,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2049527648.4470413,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2047491356.6949825,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2049527648.4599702,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2049527648.4659374,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2049527648.4724019,0,0,0,0,0,0,1,0,0,1,0,1,1,0
2049527648.4733963,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2049527648.4788663,0,0,1,1,0,0,1,0,1,1,0,0,1,0
2049527648.4848335,0,0,0,0,0,0,1,0,0,1,1,0,0,1
2053804626.0591745,0,1,0,0,0,0,1,0,1,1,0,0,1,0
2051764084.9503229,0,1,1,0,0,0,1,0,1,1,0,0,1,0
2053804626.0740924,0,1,1,2,0,1,0,0,0,1,0,0,1,0
2051764084.965226,0,2,1,1,1,1,0,0,0,0,1,0,1,0
2049727594.5583127,0,1,2,0,2,0,0,0,0,0,1,0,1,0
2053804626.075087,0,0,0,0,0,0,0,0,0,0,0,1,0,0
