t,j, Field Pea,Banana,Barley,Beef,Beer,Boye/Yam,Bula,Butter/ghee,Cassava,Chat / Kat,Cheese,Chick Pea,Coffee,Eggs,Field Pea,Fish,Goat & mutton meat,Godere,Green chili pepper (kariya),"Greens (kale, cabbage, etc.)",Ground nuts,Haricot Beans,Horsebeans,Kocho,Lentils,Linseed,Maize,Meat,Milk,Millet,Niger Seed,Oils (processed),Onion,Orange,Other cereal (SPECIFY),Other fruit (SPECIFY),Other prepared food and consumed at Home,Other pulse or nut (SPECIFY),Other seed (SPECIFY),Other tuber or stem (SPECIFY),Other vegetable (SPECIFY),Pasta/Maccaroni,Potato,Poultry,PuUrchased Injera,Purchased Bread or Biscuits,Red pepper (berbere),Salt,Soft drinks/Soda,Sorghum,Sugar,Sweet potato,Tea,Teff,Tella,Tomato,Wheat
2013,7.1012E+12,NaN,0,15,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,45,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1012E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1101E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,30,0,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1101E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,160,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,60,NaN,NaN,0
2013,7.1101E+12,NaN,4,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,6,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1101E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1101E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,80,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1101E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1101E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,30,0,NaN,NaN,60,NaN,NaN,0
2013,7.1101E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1101E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,7,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1101E+12,NaN,5,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,9,40,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,NaN,NaN,4,NaN,0,12,NaN,NaN,30,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,18,20,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,60,0,0,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,50,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1103E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,50,NaN,NaN,NaN,NaN,NaN,NaN,0,40,0,14,0,0,80,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,9,NaN,NaN,70,NaN,NaN,0
2013,7.1104E+12,NaN,5,0,NaN,NaN,NaN,0,NaN,NaN,40,0,0,20,0,25,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,40,0,20,80,0,0,0,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,NaN,NaN,NaN,NaN,7,NaN,0,24,NaN,NaN,255,NaN,NaN,150
2013,7.1104E+12,NaN,5,20,NaN,NaN,NaN,0,NaN,NaN,0,0,0,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,70,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,4,NaN,10,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,6,16,NaN,NaN,NaN,0,NaN,NaN,0,70,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,80,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,8,NaN,0,34,NaN,NaN,0,NaN,NaN,20
2013,7.1104E+12,NaN,5,5,NaN,NaN,NaN,0,NaN,NaN,0,50,0,17,20,10,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,20,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,8,NaN,20,17,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,5,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,16,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,50,14,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,20,0,0,20,20,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,7,NaN,10,0,NaN,NaN,0,NaN,NaN,20
2013,7.1104E+12,NaN,5,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,25,NaN,NaN,NaN,NaN,NaN,NaN,0,10,15,15,0,0,80,0,0,0,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,NaN,NaN,NaN,NaN,6,NaN,0,17,NaN,NaN,100,NaN,NaN,50
2013,7.1104E+12,NaN,5,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,20,0,12,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,20,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,15,17,NaN,NaN,70,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,20,0,4,NaN,NaN,NaN,NaN,NaN,NaN,0,6,0,10,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,4,NaN,0,15,NaN,NaN,120,NaN,NaN,0
2013,7.1104E+12,NaN,7,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,20,0,21,NaN,NaN,NaN,NaN,NaN,NaN,0,12,15,15,0,25,80,0,0,0,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,NaN,NaN,NaN,NaN,7,NaN,0,17,NaN,NaN,120,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,10,20,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,20,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,4,0,NaN,NaN,NaN,0,NaN,NaN,0,45,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,8,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,8,NaN,20,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,5,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,2,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,10,NaN,NaN,NaN,NaN,NaN,NaN,10,10,0,0,0,10,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,10,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,10,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,3,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,10,0,0,50,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,10,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1104E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,20,0,0,0,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,20,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,10,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,7,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,5,NaN,10,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,30,0,0,0,0,20,0,0,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,5,NaN,15,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,60,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,15,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,6,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,15,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,30,0,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,30,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,12,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,7,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,5,NaN,15,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,15,0,NaN,NaN,0,NaN,NaN,0
2013,7.1105E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,20,0,NaN,NaN,0,NaN,NaN,0
2013,7.1108E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,0,0,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,7,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1108E+12,NaN,10,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,0,0,0,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,NaN,NaN,NaN,NaN,7,NaN,0,25,NaN,NaN,0,NaN,NaN,35
2013,7.1108E+12,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,120,0,0,0,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,7,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,7.1108E+12,NaN,5,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,10,0,0,0,100,0,0,0,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,7,NaN,0,0,NaN,NaN,0,NaN,NaN,0
